법정동코드,시도명,시군구명,읍면동명,리명,순번,생성일자
4476045028,충청남도,부여군,초촌면,세탑리,8,1988-04-23
4476045029,충청남도,부여군,초촌면,송정리,9,1988-04-23
4476045030,충청남도,부여군,초촌면,진호리,10,1988-04-23
4476045031,충청남도,부여군,초촌면,초평리,11,1988-04-23
4477000000,충청남도,서천군,,,10,1988-04-23
4477025000,충청남도,서천군,장항읍,,1,1988-04-23
4477025021,충청남도,서천군,장항읍,창선1리,1,1988-10-01
4477025022,충청남도,서천군,장항읍,창선2리,2,1988-10-01
4477025023,충청남도,서천군,장항읍,성주리,3,1988-10-01
4477025024,충청남도,서천군,장항읍,신창리,4,1988-10-01
4477025025,충청남도,서천군,장항읍,장암리,5,1988-10-01
4477025026,충청남도,서천군,장항읍,화천리,6,1988-10-01
4477025027,충청남도,서천군,장항읍,송림리,7,1988-10-01
4477025028,충청남도,서천군,장항읍,옥남리,8,1988-10-01
4477025029,충청남도,서천군,장항읍,옥산리,9,1988-10-01
4477025030,충청남도,서천군,장항읍,원수리,0,1988-10-01
4477025300,충청남도,서천군,서천읍,,2,1988-04-23
4477025321,충청남도,서천군,서천읍,군사리,1,1988-04-23
4477025322,충청남도,서천군,서천읍,사곡리,2,1988-04-23
4477025323,충청남도,서천군,서천읍,오석리,3,1988-04-23
4477025324,충청남도,서천군,서천읍,화성리,4,1988-04-23
4477025325,충청남도,서천군,서천읍,태월리,5,1988-04-23
4477025326,충청남도,서천군,서천읍,둔덕리,6,1988-04-23
4477025327,충청남도,서천군,서천읍,동산리,7,1988-04-23
4477025328,충청남도,서천군,서천읍,삼산리,8,1988-04-23
4477025329,충청남도,서천군,서천읍,신송리,9,1988-04-23
4477025330,충청남도,서천군,서천읍,화금리,10,1988-04-23
4477025331,충청남도,서천군,서천읍,구암리,11,1988-04-23
4477025332,충청남도,서천군,서천읍,두왕리,12,1988-04-23
4477025333,충청남도,서천군,서천읍,남산리,13,1988-04-23
4477031000,충청남도,서천군,마서면,,3,1988-04-23
4477031021,충청남도,서천군,마서면,계동리,1,1988-04-23
4477031022,충청남도,서천군,마서면,봉남리,2,1988-04-23
4477031023,충청남도,서천군,마서면,옥산리,3,1988-04-23
4477031024,충청남도,서천군,마서면,한성리,4,1988-04-23
4477031025,충청남도,서천군,마서면,송석리,5,1988-04-23
4477031026,충청남도,서천군,마서면,죽산리,6,1988-04-23
4477031027,충청남도,서천군,마서면,월포리,7,1988-04-23
4477031028,충청남도,서천군,마서면,남전리,8,1988-04-23
4477031029,충청남도,서천군,마서면,옥북리,9,1988-04-23
4477031030,충청남도,서천군,마서면,덕암리,10,1988-04-23
4477031031,충청남도,서천군,마서면,송내리,11,1988-04-23
4477031032,충청남도,서천군,마서면,장선리,12,1988-04-23
4477031033,충청남도,서천군,마서면,도삼리,13,1988-04-23
4477031034,충청남도,서천군,마서면,신포리,14,1988-04-23
4477031035,충청남도,서천군,마서면,산내리,15,1988-04-23
4477031036,충청남도,서천군,마서면,당선리,16,1988-04-23
4477031037,충청남도,서천군,마서면,어리,17,1988-04-23
4477032000,충청남도,서천군,화양면,,4,1988-04-23
4477032021,충청남도,서천군,화양면,옥포리,1,1988-04-23
4477032022,충청남도,서천군,화양면,보현리,2,1988-04-23
4477032023,충청남도,서천군,화양면,와초리,3,1988-04-23
4477032024,충청남도,서천군,화양면,완포리,4,1988-04-23
4477032025,충청남도,서천군,화양면,화촌리,5,1988-04-23
4477032026,충청남도,서천군,화양면,죽산리,6,1988-04-23
4477032027,충청남도,서천군,화양면,월산리,7,1988-04-23
4477032028,충청남도,서천군,화양면,남성리,8,1988-04-23
4477032029,충청남도,서천군,화양면,대등리,9,1988-04-23
4477032030,충청남도,서천군,화양면,활동리,10,1988-04-23
4477032031,충청남도,서천군,화양면,대하리,11,1988-04-23
4477032032,충청남도,서천군,화양면,기복리,12,1988-04-23
4477032033,충청남도,서천군,화양면,추동리,13,1988-04-23
4477032034,충청남도,서천군,화양면,금당리,14,1988-04-23
4477032035,충청남도,서천군,화양면,창외리,15,1988-04-23
4477032036,충청남도,서천군,화양면,고마리,16,1988-04-23
4477032037,충청남도,서천군,화양면,장상리,17,1988-04-23
4477032038,충청남도,서천군,화양면,망월리,18,1988-04-23
4477032039,충청남도,서천군,화양면,봉명리,19,1988-04-23
4477033000,충청남도,서천군,기산면,,5,1988-04-23
4477033021,충청남도,서천군,기산면,화산리,1,1988-04-23
4477033022,충청남도,서천군,기산면,신산리,2,1988-04-23
4477033023,충청남도,서천군,기산면,내동리,3,1988-04-23
4477033024,충청남도,서천군,기산면,두남리,4,1988-04-23
4477033025,충청남도,서천군,기산면,두북리,5,1988-04-23
4477033026,충청남도,서천군,기산면,원길리,6,1988-04-23
4477033027,충청남도,서천군,기산면,산정리,7,1988-04-23
4477033028,충청남도,서천군,기산면,막동리,8,1988-04-23
4477033029,충청남도,서천군,기산면,월기리,9,1988-04-23
4477033030,충청남도,서천군,기산면,가공리,10,1988-04-23
4477033031,충청남도,서천군,기산면,영모리,11,1988-04-23
4477033032,충청남도,서천군,기산면,광암리,12,1988-04-23
4477033033,충청남도,서천군,기산면,황사리,13,1988-04-23
4477034000,충청남도,서천군,한산면,,6,1988-04-23
4477034021,충청남도,서천군,한산면,지현리,1,1988-04-23
4477034022,충청남도,서천군,한산면,동산리,2,1988-04-23
4477034023,충청남도,서천군,한산면,성외리,3,1988-04-23
4477034024,충청남도,서천군,한산면,호암리,4,1988-04-23
4477034025,충청남도,서천군,한산면,죽촌리,5,1988-04-23
4477034026,충청남도,서천군,한산면,종지리,6,1988-04-23
4477034027,충청남도,서천군,한산면,송곡리,7,1988-04-23
4477034028,충청남도,서천군,한산면,축동리,8,1988-04-23
4477034029,충청남도,서천군,한산면,송산리,9,1988-04-23
4477034030,충청남도,서천군,한산면,원산리,10,1988-04-23
4477034031,충청남도,서천군,한산면,여사리,11,1988-04-23
4477034032,충청남도,서천군,한산면,나교리,12,1988-04-23
4477034033,충청남도,서천군,한산면,동지리,13,1988-04-23
4477034034,충청남도,서천군,한산면,단상리,14,1988-04-23
4477034035,충청남도,서천군,한산면,단하리,15,1988-04-23
4477034036,충청남도,서천군,한산면,마양리,16,1988-04-23
4477034037,충청남도,서천군,한산면,온동리,17,1988-04-23
4477034038,충청남도,서천군,한산면,연봉리,18,1988-04-23
4477034039,충청남도,서천군,한산면,용산리,19,1988-04-23
4477034040,충청남도,서천군,한산면,신성리,20,1988-04-23
4477034041,충청남도,서천군,한산면,구동리,21,1988-04-23
4477035000,충청남도,서천군,마산면,,7,1988-04-23
4477035021,충청남도,서천군,마산면,안당리,1,1988-04-23
4477035022,충청남도,서천군,마산면,소야리,2,1988-04-23
4477035023,충청남도,서천군,마산면,신장리,3,1988-04-23
4477035024,충청남도,서천군,마산면,지산리,4,1988-04-23
4477035025,충청남도,서천군,마산면,가양리,5,1988-04-23
4477035026,충청남도,서천군,마산면,요곡리,6,1988-04-23
4477035027,충청남도,서천군,마산면,관포리,7,1988-04-23
4477035028,충청남도,서천군,마산면,신봉리,8,1988-04-23
4477035029,충청남도,서천군,마산면,삼월리,9,1988-04-23
4477035030,충청남도,서천군,마산면,군간리,10,1988-04-23
4477035031,충청남도,서천군,마산면,시선리,11,1988-04-23
4477035032,충청남도,서천군,마산면,벽오리,12,1988-04-23
4477035033,충청남도,서천군,마산면,마명리,13,1988-04-23
4477035034,충청남도,서천군,마산면,이사리,14,1988-04-23
4477035035,충청남도,서천군,마산면,나궁리,15,1988-04-23
4477035036,충청남도,서천군,마산면,송림리,16,1988-04-23
4477036000,충청남도,서천군,시초면,,8,1988-04-23
4477036021,충청남도,서천군,시초면,초현리,1,1988-04-23
4477036022,충청남도,서천군,시초면,선동리,2,1988-04-23
4477036023,충청남도,서천군,시초면,선암리,3,1988-04-23
4477036024,충청남도,서천군,시초면,신흥리,4,1988-04-23
4477036025,충청남도,서천군,시초면,용곡리,5,1988-04-23
4477036026,충청남도,서천군,시초면,신곡리,6,1988-04-23
4477036027,충청남도,서천군,시초면,태성리,7,1988-04-23
4477036028,충청남도,서천군,시초면,봉선리,8,1988-04-23
4477036029,충청남도,서천군,시초면,풍정리,9,1988-04-23
4477036030,충청남도,서천군,시초면,후암리,10,1988-04-23
4477037000,충청남도,서천군,문산면,,9,1988-04-23
4477037021,충청남도,서천군,문산면,신농리,1,1988-04-23
4477037022,충청남도,서천군,문산면,문장리,2,1988-04-23
4477037023,충청남도,서천군,문산면,북산리,3,1988-04-23
4477037024,충청남도,서천군,문산면,금복리,4,1988-04-23
4477037025,충청남도,서천군,문산면,수암리,5,1988-04-23
4477037026,충청남도,서천군,문산면,지원리,6,1988-04-23
4477037027,충청남도,서천군,문산면,구동리,7,1988-04-23
4477037028,충청남도,서천군,문산면,은곡리,8,1988-04-23
4477038000,충청남도,서천군,판교면,,10,1988-04-23
4477038021,충청남도,서천군,판교면,판교리,1,1988-04-23
4477038022,충청남도,서천군,판교면,마대리,2,1988-04-23
4477038023,충청남도,서천군,판교면,심동리,3,1988-04-23
4477038024,충청남도,서천군,판교면,상좌리,4,1988-04-23
4477038025,충청남도,서천군,판교면,우라리,5,1988-04-23
4477038026,충청남도,서천군,판교면,문곡리,6,1988-04-23
4477038027,충청남도,서천군,판교면,후동리,7,1988-04-23
4477038028,충청남도,서천군,판교면,만덕리,8,1988-04-23
4477038029,충청남도,서천군,판교면,현암리,9,1988-04-23
4477038030,충청남도,서천군,판교면,저산리,10,1988-04-23
4477038031,충청남도,서천군,판교면,수성리,11,1988-04-23
4477038032,충청남도,서천군,판교면,복대리,12,1988-04-23
4477038033,충청남도,서천군,판교면,흥림리,13,1988-04-23
4477038034,충청남도,서천군,판교면,등고리,14,1988-04-23
4477038035,충청남도,서천군,판교면,금덕리,15,1988-04-23
4477039000,충청남도,서천군,종천면,,11,1988-04-23
4477039021,충청남도,서천군,종천면,신검리,1,1988-04-23
4477039022,충청남도,서천군,종천면,랑평리,2,1988-04-23
4477039023,충청남도,서천군,종천면,종천리,3,1988-04-23
4477039024,충청남도,서천군,종천면,당정리,4,1988-04-23
4477039025,충청남도,서천군,종천면,장구리,5,1988-04-23
4477039026,충청남도,서천군,종천면,화산리,6,1988-04-23
4477039027,충청남도,서천군,종천면,산천리,7,1988-04-23
4477039028,충청남도,서천군,종천면,도만리,8,1988-04-23
4477039029,충청남도,서천군,종천면,석촌리,9,1988-04-23
4477039030,충청남도,서천군,종천면,지석리,10,1988-04-23
4477040000,충청남도,서천군,비인면,,12,1988-04-23
4477040021,충청남도,서천군,비인면,성내리,1,1988-04-23
4477040022,충청남도,서천군,비인면,성북리,2,1988-04-23
4477040023,충청남도,서천군,비인면,선도리,3,1988-04-23
4477040024,충청남도,서천군,비인면,칠지리,4,1988-04-23
4477040025,충청남도,서천군,비인면,구복리,5,1988-04-23
4477040026,충청남도,서천군,비인면,남당리,6,1988-04-23
4477040027,충청남도,서천군,비인면,율리,7,1988-04-23
4477040028,충청남도,서천군,비인면,성산리,8,1988-04-23
4477040029,충청남도,서천군,비인면,관리,9,1988-04-23
4477040030,충청남도,서천군,비인면,다사리,10,1988-04-23
4477040031,충청남도,서천군,비인면,장포리,11,1988-04-23
4477041000,충청남도,서천군,서면,,13,1988-04-23
4477041021,충청남도,서천군,서면,개야리,1,1988-04-23
4477041022,충청남도,서천군,서면,마량리,2,1988-04-23
4477041023,충청남도,서천군,서면,월리,3,1988-04-23
4477041024,충청남도,서천군,서면,부사리,4,1988-04-23
4477041025,충청남도,서천군,서면,원두리,5,1988-04-23
4477041026,충청남도,서천군,서면,신합리,6,1988-04-23
4477041027,충청남도,서천군,서면,월호리,7,1988-04-23
4477041028,충청남도,서천군,서면,도둔리,8,1988-04-23
4477041029,충청남도,서천군,서면,주항리,9,1988-04-23
4479000000,충청남도,청양군,,,11,1988-04-23
4479025000,충청남도,청양군,청양읍,,1,1988-04-23
4479025021,충청남도,청양군,청양읍,읍내리,1,1988-04-23
4479025022,충청남도,청양군,청양읍,백천리,2,1988-04-23
4479025023,충청남도,청양군,청양읍,교월리,3,1988-04-23
4479025024,충청남도,청양군,청양읍,벽천리,4,1988-04-23
4479025025,충청남도,청양군,청양읍,적누리,5,1988-04-23
4479025026,충청남도,청양군,청양읍,정좌리,6,1988-04-23
4479025027,충청남도,청양군,청양읍,군량리,7,1988-04-23
4479025028,충청남도,청양군,청양읍,장승리,8,1988-04-23
4479025029,충청남도,청양군,청양읍,송방리,9,1988-04-23
4479025030,충청남도,청양군,청양읍,청수리,10,1988-04-23
4479025031,충청남도,청양군,청양읍,학당리,11,1988-04-23
4479031000,충청남도,청양군,운곡면,,2,1988-04-23
4479031021,충청남도,청양군,운곡면,위라리,1,1988-04-23
4479031022,충청남도,청양군,운곡면,효제리,2,1988-04-23
4479031023,충청남도,청양군,운곡면,후덕리,3,1988-04-23
4479031024,충청남도,청양군,운곡면,모곡리,4,1988-04-23
4479031025,충청남도,청양군,운곡면,신대리,5,1988-04-23
4479031026,충청남도,청양군,운곡면,영양리,6,1988-04-23
4479031027,충청남도,청양군,운곡면,미량리,7,1988-04-23
4479031028,충청남도,청양군,운곡면,광암리,8,1988-04-23
4479031029,충청남도,청양군,운곡면,추광리,9,1988-04-23
4479032000,충청남도,청양군,대치면,,3,1988-04-23
4479032021,충청남도,청양군,대치면,주정리,1,1988-04-23
4479032022,충청남도,청양군,대치면,탄정리,2,1988-04-23
4479032023,충청남도,청양군,대치면,광금리,3,1988-04-23
4479032024,충청남도,청양군,대치면,구치리,4,1988-04-23
4479032025,충청남도,청양군,대치면,장곡리,5,1988-04-23
4479032026,충청남도,청양군,대치면,개곡리,6,1988-04-23
4479032027,충청남도,청양군,대치면,작천리,7,1988-04-23
4479032028,충청남도,청양군,대치면,광대리,8,1988-04-23
4479032029,충청남도,청양군,대치면,대치리,9,1988-04-23
4479032030,충청남도,청양군,대치면,오룡리,10,1988-04-23
4479032031,충청남도,청양군,대치면,형산리,11,1988-04-23
4479032032,충청남도,청양군,대치면,이화리,12,1988-04-23
4479032033,충청남도,청양군,대치면,시전리,13,1988-04-23
4479032034,충청남도,청양군,대치면,상갑리,14,1988-04-23
4479032035,충청남도,청양군,대치면,농소리,15,1988-04-23
4479032036,충청남도,청양군,대치면,수석리,16,1988-04-23
4479033000,충청남도,청양군,정산면,,4,1988-04-23
4479033021,충청남도,청양군,정산면,서정리,1,1988-04-23
4479033022,충청남도,청양군,정산면,역촌리,2,1988-04-23
4479033023,충청남도,청양군,정산면,백곡리,3,1988-04-23
4479033024,충청남도,청양군,정산면,해남리,4,1988-04-23
4479033025,충청남도,청양군,정산면,남천리,5,1988-04-23
4479033026,충청남도,청양군,정산면,송학리,6,1988-04-23
4479033027,충청남도,청양군,정산면,대박리,7,1988-04-23
4479033028,충청남도,청양군,정산면,용두리,8,1988-04-23
4479033029,충청남도,청양군,정산면,마치리,9,1988-04-23
4479033030,충청남도,청양군,정산면,천장리,10,1988-04-23
4479033031,충청남도,청양군,정산면,내초리,11,1988-04-23
4479033032,충청남도,청양군,정산면,신덕리,12,1988-04-23
4479033033,충청남도,청양군,정산면,와촌리,13,1988-04-23
4479033034,충청남도,청양군,정산면,학암리,14,1988-04-23
4479033035,충청남도,청양군,정산면,덕성리,15,1988-04-23
4479033036,충청남도,청양군,정산면,광생리,16,1988-04-23
4479034000,충청남도,청양군,목면,,5,1988-04-23
4479034021,충청남도,청양군,목면,지곡리,1,1988-04-23
4479034022,충청남도,청양군,목면,화양리,2,1988-04-23
4479034023,충청남도,청양군,목면,신흥리,3,1988-04-23
4479034024,충청남도,청양군,목면,안심리,4,1988-04-23
4479034025,충청남도,청양군,목면,송암리,5,1988-04-23
4479034026,충청남도,청양군,목면,본의리,6,1988-04-23
4479034027,충청남도,청양군,목면,대평리,7,1988-04-23
4479035000,충청남도,청양군,청남면,,6,1988-04-23
4479035021,충청남도,청양군,청남면,청소리,1,1988-04-23
4479035022,충청남도,청양군,청남면,지곡리,2,1988-04-23
4479035023,충청남도,청양군,청남면,내직리,3,1988-04-23
4479035024,충청남도,청양군,청남면,천내리,4,1988-04-23
4479035025,충청남도,청양군,청남면,동강리,5,1988-04-23
4479035026,충청남도,청양군,청남면,중산리,6,1988-04-23
4479035027,충청남도,청양군,청남면,왕진리,7,1988-04-23
4479035028,충청남도,청양군,청남면,인양리,8,1988-04-23
4479035029,충청남도,청양군,청남면,대흥리,9,1988-04-23
4479035030,충청남도,청양군,청남면,아산리,10,1988-04-23
4479035031,충청남도,청양군,청남면,상장리,11,1988-04-23
4479036000,충청남도,청양군,장평면,,7,1988-04-23
4479036021,충청남도,청양군,장평면,중추리,1,1988-04-23
4479036022,충청남도,청양군,장평면,은곡리,2,1988-04-23
4479036023,충청남도,청양군,장평면,미당리,3,1988-04-23
4479036024,충청남도,청양군,장평면,적곡리,4,1988-04-23
4479036025,충청남도,청양군,장평면,락지리,5,1988-04-23
4479036026,충청남도,청양군,장평면,지천리,6,1988-04-23
4479036027,충청남도,청양군,장평면,죽림리,7,1988-04-23
4479036028,충청남도,청양군,장평면,화산리,8,1988-04-23
4479036029,충청남도,청양군,장평면,구룡리,9,1988-04-23
4479036030,충청남도,청양군,장평면,관현리,10,1988-04-23
4479036031,충청남도,청양군,장평면,분향리,11,1988-04-23
4479037000,충청남도,청양군,남양면,,8,1988-04-23
4479037021,충청남도,청양군,남양면,구룡리,1,1988-04-23
4479037022,충청남도,청양군,남양면,신왕리,2,1988-04-23
4479037023,충청남도,청양군,남양면,백금리,3,1988-04-23
4479037024,충청남도,청양군,남양면,용마리,4,1988-04-23
4479037025,충청남도,청양군,남양면,대봉리,5,1988-04-23
4479037026,충청남도,청양군,남양면,흥산리,6,1988-04-23
4479037027,충청남도,청양군,남양면,매곡리,7,1988-04-23
4479037028,충청남도,청양군,남양면,온암리,8,1988-04-23
4479037029,충청남도,청양군,남양면,온직리,9,1988-04-23
4479037030,충청남도,청양군,남양면,용두리,10,1988-04-23
4479037031,충청남도,청양군,남양면,금정리,11,1988-04-23
4479037032,충청남도,청양군,남양면,봉암리,12,1988-04-23
4479038000,충청남도,청양군,화성면,,9,1988-04-23
4479038021,충청남도,청양군,화성면,산정리,1,1988-04-23
4479038022,충청남도,청양군,화성면,장계리,2,1988-04-23
4479038023,충청남도,청양군,화성면,화강리,3,1988-04-23
4479038024,충청남도,청양군,화성면,농암리,4,1988-04-23
4479038025,충청남도,청양군,화성면,화암리,5,1988-04-23
4479038026,충청남도,청양군,화성면,기덕리,6,1988-04-23
4479038027,충청남도,청양군,화성면,수정리,7,1988-04-23
4479038028,충청남도,청양군,화성면,용당리,8,1988-04-23
4479038029,충청남도,청양군,화성면,신정리,9,1988-04-23
4479038030,충청남도,청양군,화성면,광평리,10,1988-04-23
4479038031,충청남도,청양군,화성면,매산리,11,1988-04-23
4479038032,충청남도,청양군,화성면,구재리,12,1988-04-23
4479039000,충청남도,청양군,비봉면,,10,1988-04-23
4479039021,충청남도,청양군,비봉면,록평리,1,1988-04-23
4479039022,충청남도,청양군,비봉면,신원리,2,1988-04-23
4479039023,충청남도,청양군,비봉면,중묵리,3,1988-04-23
4479039024,충청남도,청양군,비봉면,사점리,4,1988-04-23
4479039025,충청남도,청양군,비봉면,관산리,5,1988-04-23
4479039026,충청남도,청양군,비봉면,장재리,6,1988-04-23
4479039027,충청남도,청양군,비봉면,강정리,7,1988-04-23
4479039028,충청남도,청양군,비봉면,양사리,8,1988-04-23
4479039029,충청남도,청양군,비봉면,용천리,9,1988-04-23
4479039030,충청남도,청양군,비봉면,방한리,10,1988-04-23
4480000000,충청남도,홍성군,,,12,1988-04-23
4480025000,충청남도,홍성군,홍성읍,,1,1988-04-23
4480025021,충청남도,홍성군,홍성읍,오관리,1,1988-04-23
4480025022,충청남도,홍성군,홍성읍,대교리,2,1988-04-23
4480025023,충청남도,홍성군,홍성읍,소향리,3,1988-04-23
4480025024,충청남도,홍성군,홍성읍,월산리,4,1988-04-23
4480025025,충청남도,홍성군,홍성읍,옥암리,5,1988-04-23
4480025026,충청남도,홍성군,홍성읍,남장리,6,1988-04-23
4480025027,충청남도,홍성군,홍성읍,학계리,7,1988-04-23
4480025028,충청남도,홍성군,홍성읍,신성리,8,1988-04-23
4480025029,충청남도,홍성군,홍성읍,송월리,9,1988-04-23
4480025030,충청남도,홍성군,홍성읍,고암리,10,1988-04-23
4480025031,충청남도,홍성군,홍성읍,내법리,11,1988-04-23
4480025032,충청남도,홍성군,홍성읍,구룡리,12,1988-04-23
4480025300,충청남도,홍성군,광천읍,,2,1988-04-23
4480025321,충청남도,홍성군,광천읍,신진리,1,1988-04-23
4480025322,충청남도,홍성군,광천읍,광천리,2,1988-04-23
4480025323,충청남도,홍성군,광천읍,담산리,3,1988-04-23
4480025324,충청남도,홍성군,광천읍,가정리,4,1988-04-23
4480025325,충청남도,홍성군,광천읍,내죽리,5,1988-04-23
4480025326,충청남도,홍성군,광천읍,소암리,6,1988-04-23
4480025327,충청남도,홍성군,광천읍,매현리,7,1988-04-23
4480025328,충청남도,홍성군,광천읍,벽계리,8,1988-04-23
4480025329,충청남도,홍성군,광천읍,상정리,9,1988-04-23
4480025330,충청남도,홍성군,광천읍,옹암리,10,1988-04-23
4480025331,충청남도,홍성군,광천읍,운용리,11,1988-04-23
4480025332,충청남도,홍성군,광천읍,대평리,12,1988-04-23
4480025333,충청남도,홍성군,광천읍,월림리,13,1988-04-23
4480025600,충청남도,홍성군,홍북읍,,3,2017-08-01
4480025621,충청남도,홍성군,홍북읍,중계리,1,2017-08-01
4480025622,충청남도,홍성군,홍북읍,상하리,2,2017-08-01
4480025623,충청남도,홍성군,홍북읍,봉신리,3,2017-08-01
4480025624,충청남도,홍성군,홍북읍,내덕리,4,2017-08-01
4480025625,충청남도,홍성군,홍북읍,신경리,5,2017-08-01
4480025626,충청남도,홍성군,홍북읍,대동리,6,2017-08-01
4480025627,충청남도,홍성군,홍북읍,석택리,7,2017-08-01
4480025628,충청남도,홍성군,홍북읍,용산리,8,2017-08-01
4480025629,충청남도,홍성군,홍북읍,갈산리,9,2017-08-01
4480025630,충청남도,홍성군,홍북읍,신정리,10,2017-08-01
4480025631,충청남도,홍성군,홍북읍,산수리,11,2017-08-01
4480025632,충청남도,홍성군,홍북읍,노은리,12,2017-08-01
4480025633,충청남도,홍성군,홍북읍,대인리,13,2017-08-01
4480032000,충청남도,홍성군,금마면,,4,1988-04-23
4480032021,충청남도,홍성군,금마면,월암리,1,1988-04-23
4480032022,충청남도,홍성군,금마면,봉서리,2,1988-04-23
4480032023,충청남도,홍성군,금마면,인산리,3,1988-04-23
4480032024,충청남도,홍성군,금마면,가산리,4,1988-04-23
4480032025,충청남도,홍성군,금마면,부평리,5,1988-04-23
4480032026,충청남도,홍성군,금마면,덕정리,6,1988-04-23
4480032027,충청남도,홍성군,금마면,용흥리,7,1988-04-23
4480032028,충청남도,홍성군,금마면,송암리,8,1988-04-23
4480032029,충청남도,홍성군,금마면,장성리,9,1988-04-23
4480032030,충청남도,홍성군,금마면,신곡리,10,1988-04-23
4480032031,충청남도,홍성군,금마면,죽림리,11,1988-04-23
4480032032,충청남도,홍성군,금마면,화양리,12,1988-04-23
4480032033,충청남도,홍성군,금마면,송강리,13,1988-04-23
4480033000,충청남도,홍성군,홍동면,,5,1988-04-23
4480033021,충청남도,홍성군,홍동면,운월리,1,1988-04-23
4480033022,충청남도,홍성군,홍동면,월현리,2,1988-04-23
4480033023,충청남도,홍성군,홍동면,원천리,3,1988-04-23
4480033024,충청남도,홍성군,홍동면,홍원리,4,1988-04-23
4480033025,충청남도,홍성군,홍동면,화신리,5,1988-04-23
4480033026,충청남도,홍성군,홍동면,문당리,6,1988-04-23
4480033027,충청남도,홍성군,홍동면,금평리,7,1988-04-23
4480033028,충청남도,홍성군,홍동면,구정리,8,1988-04-23
4480033029,충청남도,홍성군,홍동면,신기리,9,1988-04-23
4480033030,충청남도,홍성군,홍동면,수란리,10,1988-04-23
4480033031,충청남도,홍성군,홍동면,금당리,11,1988-04-23
4480033032,충청남도,홍성군,홍동면,효학리,12,1988-04-23
4480033033,충청남도,홍성군,홍동면,대영리,13,1988-04-23
4480033034,충청남도,홍성군,홍동면,팔괘리,14,1988-04-23
4480034000,충청남도,홍성군,장곡면,,6,1988-04-23
4480034021,충청남도,홍성군,장곡면,도산리,1,1988-04-23
4480034022,충청남도,홍성군,장곡면,신풍리,2,1988-04-23
4480034023,충청남도,홍성군,장곡면,화계리,3,1988-04-23
4480034024,충청남도,홍성군,장곡면,광성리,4,1988-04-23
4480034025,충청남도,홍성군,장곡면,오성리,5,1988-04-23
4480034026,충청남도,홍성군,장곡면,죽전리,6,1988-04-23
4480034027,충청남도,홍성군,장곡면,가송리,7,1988-04-23
4480034028,충청남도,홍성군,장곡면,신동리,8,1988-04-23
4480034029,충청남도,홍성군,장곡면,지정리,9,1988-04-23
4480034030,충청남도,홍성군,장곡면,월계리,10,1988-04-23
4480034031,충청남도,홍성군,장곡면,행정리,11,1988-04-23
4480034032,충청남도,홍성군,장곡면,천태리,12,1988-04-23
4480034033,충청남도,홍성군,장곡면,산성리,13,1988-04-23
4480034034,충청남도,홍성군,장곡면,옥계리,14,1988-04-23
4480034035,충청남도,홍성군,장곡면,대현리,15,1988-04-23
4480034036,충청남도,홍성군,장곡면,상송리,16,1988-04-23
4480035000,충청남도,홍성군,은하면,,7,1988-04-23
4480035021,충청남도,홍성군,은하면,대천리,1,1988-04-23
4480035022,충청남도,홍성군,은하면,유송리,2,1988-04-23
4480035023,충청남도,홍성군,은하면,장곡리,3,1988-04-23
4480035024,충청남도,홍성군,은하면,대율리,4,1988-04-23
4480035025,충청남도,홍성군,은하면,금국리,5,1988-04-23
4480035026,충청남도,홍성군,은하면,학산리,6,1988-04-23
4480035027,충청남도,홍성군,은하면,목현리,7,1988-04-23
4480035028,충청남도,홍성군,은하면,대판리,8,1988-04-23
4480035029,충청남도,홍성군,은하면,덕실리,9,1988-04-23
4480035030,충청남도,홍성군,은하면,화봉리,10,1988-04-23
4480035031,충청남도,홍성군,은하면,장척리,11,1988-04-23
4480036000,충청남도,홍성군,결성면,,8,1988-04-23
4480036021,충청남도,홍성군,결성면,읍내리,1,1988-04-23
4480036022,충청남도,홍성군,결성면,성호리,2,1988-04-23
4480036023,충청남도,홍성군,결성면,성남리,3,1988-04-23
4480036024,충청남도,홍성군,결성면,금곡리,4,1988-04-23
4480036025,충청남도,홍성군,결성면,성곡리,5,1988-04-23
4480036026,충청남도,홍성군,결성면,무량리,6,1988-04-23
4480036027,충청남도,홍성군,결성면,교항리,7,1988-04-23
4480036028,충청남도,홍성군,결성면,용호리,8,1988-04-23
4480036029,충청남도,홍성군,결성면,형산리,9,1988-04-23
4480037000,충청남도,홍성군,서부면,,9,1988-04-23
4480037021,충청남도,홍성군,서부면,이호리,1,1988-04-23
4480037022,충청남도,홍성군,서부면,광리,2,1988-04-23
4480037023,충청남도,홍성군,서부면,궁리,3,1988-04-23
4480037024,충청남도,홍성군,서부면,상황리,4,1988-04-23
4480037025,충청남도,홍성군,서부면,거차리,5,1988-04-23
4480037026,충청남도,홍성군,서부면,어사리,6,1988-04-23
4480037027,충청남도,홍성군,서부면,남당리,7,1988-04-23
4480037028,충청남도,홍성군,서부면,신리,8,1988-04-23
4480037029,충청남도,홍성군,서부면,양곡리,9,1988-04-23
4480037030,충청남도,홍성군,서부면,판교리,10,1988-04-23
4480037031,충청남도,홍성군,서부면,중리,11,1988-04-23
4480037032,충청남도,홍성군,서부면,죽도리,12,1989-01-01
4480038000,충청남도,홍성군,갈산면,,10,1988-04-23
4480038021,충청남도,홍성군,갈산면,상촌리,1,1988-04-23
4480038022,충청남도,홍성군,갈산면,내갈리,2,1988-04-23
